符合條件商品
資料日期：2022年  4月  6日
策略,	08投信5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(04/06),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 16:43 符合檔數(7)
1	,3532.TW,台勝科,142,-2.07,1152,278.5,-48.26,10,投連賣
2	,2344.TW,華邦電,20.1,-0.99,9528,29.2,-28.5,9,投連賣
3	,6182.TW,合晶,41.8,-0.36,1757,69.4,-38.04,8,投連賣
4	,2027.TW,大成鋼,43.15,-1.93,15303,49.8,-7.9,5,投連賣
5	,2337.TW,旺宏,35,0.57,15889,39.45,-5.48,5,投連賣
6	,4966.TW,譜瑞-KY,825,0.86,553,1635,-48.53,5,投連賣
7	,5483.TW,中美晶,143.5,-1.37,3418,171.5,-13.64,5,投連賣
